

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Somalia",201,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,5.51,"","",""
"Somalia",201,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,22.38,"I","",""
"Somalia",201,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2003,22.44,"I","",""
"Somalia",201,"SDG 6.4.2. Water Stress",4550,1987,6.024,"K","",""
"Somalia",201,"SDG 6.4.2. Water Stress",4550,2000,24.47,"K","",""
"Somalia",201,"SDG 6.4.2. Water Stress",4550,2003,24.53,"K","",""
"South Africa",202,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,25.88,"I","",""
"South Africa",202,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,25.08,"I","",""
"South Africa",202,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,24.79,"I","",""
"South Africa",202,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,37.74,"I","",""
"South Africa",202,"SDG 6.4.2. Water Stress",4550,1990,42.56,"K","",""
"South Africa",202,"SDG 6.4.2. Water Stress",4550,1995,41.24,"K","",""
"South Africa",202,"SDG 6.4.2. Water Stress",4550,2000,40.76,"K","",""
"South Africa",202,"SDG 6.4.2. Water Stress",4550,2017,62.06,"K","",""
"South Sudan",277,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2011,1.329,"","",""
"South Sudan",277,"SDG 6.4.2. Water Stress",4550,2011,4.226,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,32.36,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,35.8,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1986,41.12,"I","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1991,33.0,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,30.94,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,31.85,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,31.36,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,30.77,"K","",""
"Spain",203,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2016,28.0,"I","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,1975,49.19,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,1980,54.42,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,1986,62.51,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,1991,50.17,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,1997,47.03,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,2002,48.41,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,2007,47.68,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,2012,46.78,"K","",""
"Spain",203,"SDG 6.4.2. Water Stress",4550,2016,42.56,"K","",""
"Sri Lanka",38,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,18.5,"","",""
"Sri Lanka",38,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,24.64,"I","",""
"Sri Lanka",38,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,24.53,"","",""
"Sri Lanka",38,"SDG 6.4.2. Water Stress",4550,1990,68.51,"K","",""
"Sri Lanka",38,"SDG 6.4.2. Water Stress",4550,2000,91.23,"K","",""
"Sri Lanka",38,"SDG 6.4.2. Water Stress",4550,2005,90.81,"K","",""
"Sudan",276,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2011,71.24,"","",""
"Sudan",276,"SDG 6.4.2. Water Stress",4550,2011,118.6,"K","",""
"Suriname",207,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.4646,"","",""
"Suriname",207,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.6768,"I","",""
"Suriname",207,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,0.6221,"","",""
"Suriname",207,"SDG 6.4.2. Water Stress",4550,1987,2.951,"K","",""
"Suriname",207,"SDG 6.4.2. Water Stress",4550,2000,4.298,"K","",""
"Suriname",207,"SDG 6.4.2. Water Stress",4550,2006,3.951,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,2.341,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,2.376,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,2.36,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,1.707,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,1.709,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,1.558,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.538,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.511,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,1.545,"K","",""
"Sweden",210,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2015,1.365,"I","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1970,5.877,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1975,5.967,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1980,5.925,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1985,4.286,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1992,4.29,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,1997,3.912,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,2002,3.861,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,2007,3.795,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,2010,3.88,"K","",""
"Sweden",210,"SDG 6.4.2. Water Stress",4550,2015,3.427,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,4.856,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,4.839,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,4.946,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,5.037,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,4.783,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,4.707,"K","",""
"Switzerland",211,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,3.748,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,1975,9.908,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,1980,9.874,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,1985,10.09,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,1992,10.28,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,1997,9.76,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,2002,9.603,"K","",""
"Switzerland",211,"SDG 6.4.2. Water Stress",4550,2012,7.647,"K","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,19.88,"I","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,85.89,"I","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,97.38,"I","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,84.17,"I","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,1975,29.75,"K","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,1997,128.5,"K","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,2002,145.7,"K","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,2005,125.9,"K","",""
"Tajikistan",208,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1994,52.58,"I","",""
"Tajikistan",208,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,53.22,"I","",""
"Tajikistan",208,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,51.07,"I","",""
"Tajikistan",208,"SDG 6.4.2. Water Stress",4550,1994,76.0,"K","",""
"Tajikistan",208,"SDG 6.4.2. Water Stress",4550,2000,76.92,"K","",""
"Tajikistan",208,"SDG 6.4.2. Water Stress",4550,2006,73.82,"K","",""
"Thailand",216,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,13.07,"I","",""
"Thailand",216,"SDG 6.4.2. Water Stress",4550,2007,23.02,"K","",""
"Timor-Leste",176,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,14.27,"I","",""
"Timor-Leste",176,"SDG 6.4.2. Water Stress",4550,2004,28.27,"K","",""
"Togo",217,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,0.619,"I","",""
"Togo",217,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.15,"I","",""
"Togo",217,"SDG 6.4.2. Water Stress",4550,1987,1.384,"K","",""
"Togo",217,"SDG 6.4.2. Water Stress",4550,2002,2.57,"K","",""
"Trinidad and Tobago",220,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,7.734,"","",""
"Trinidad and Tobago",220,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,8.177,"","",""
"Trinidad and Tobago",220,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,8.047,"I","",""
"Trinidad and Tobago",220,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2011,8.755,"I","",""
"Trinidad and Tobago",220,"SDG 6.4.2. Water Stress",4550,1997,17.96,"K","",""
"Trinidad and Tobago",220,"SDG 6.4.2. Water Stress",4550,2000,18.98,"K","",""
"Trinidad and Tobago",220,"SDG 6.4.2. Water Stress",4550,2005,18.68,"K","",""
"Trinidad and Tobago",220,"SDG 6.4.2. Water Stress",4550,2011,20.33,"K","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1975,23.19,"","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,41.17,"","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,49.84,"","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,66.46,"","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,61.73,"I","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2001,60.87,"I","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2011,69.71,"I","",""
"Tunisia",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,103.3,"","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,1975,27.17,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,1980,48.24,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,1985,58.4,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,1990,77.88,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,1995,72.34,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,2001,71.33,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,2011,81.68,"K","",""
"Tunisia",222,"SDG 6.4.2. Water Stress",4550,2017,121.1,"K","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,14.93,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,17.85,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2006,16.98,"I","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,23.87,"K","",""
"Turkey",223,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,27.77,"I","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,1992,23.47,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2002,28.06,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2006,26.7,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2012,37.52,"K","",""
"Turkey",223,"SDG 6.4.2. Water Stress",4550,2017,43.65,"K","",""
"Turkmenistan",213,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1994,95.68,"I","",""
"Turkmenistan",213,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,100.6,"I","",""
"Turkmenistan",213,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2004,112.5,"I","",""
"Turkmenistan",213,"SDG 6.4.2. Water Stress",4550,1994,122.1,"K","",""
"Turkmenistan",213,"SDG 6.4.2. Water Stress",4550,2000,128.3,"K","",""
"Turkmenistan",213,"SDG 6.4.2. Water Stress",4550,2004,143.5,"K","",""
"Uganda",226,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,0.3328,"I","",""
"Uganda",226,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.5281,"I","",""
"Uganda",226,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2008,1.06,"I","",""
"Uganda",226,"SDG 6.4.2. Water Stress",4550,1970,1.83,"K","",""
"Uganda",226,"SDG 6.4.2. Water Stress",4550,2002,2.904,"K","",""
"Uganda",226,"SDG 6.4.2. Water Stress",4550,2008,5.828,"K","",""
"Ukraine",230,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,14.83,"I","",""
"Ukraine",230,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,10.43,"I","",""
"Ukraine",230,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,8.602,"I","",""
"Ukraine",230,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,8.471,"I","",""
"Ukraine",230,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.926,"I","",""
"Ukraine",230,"SDG 6.4.2. Water Stress",4550,1992,33.68,"K","",""
"Ukraine",230,"SDG 6.4.2. Water Stress",4550,2000,23.68,"K","",""
"Ukraine",230,"SDG 6.4.2. Water Stress",4550,2005,19.53,"K","",""
"Ukraine",230,"SDG 6.4.2. Water Stress",4550,2010,19.24,"K","",""
"Ukraine",230,"SDG 6.4.2. Water Stress",4550,2017,11.19,"K","",""
"United Arab Emirates",225,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,600.0,"","",""
"United Arab Emirates",225,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,1149.0,"","",""
"United Arab Emirates",225,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,1556.0,"I","",""
"United Arab Emirates",225,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,1490.0,"I","",""
"United Arab Emirates",225,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1708.0,"","",""
"United Arab Emirates",225,"SDG 6.4.2. Water Stress",4550,1980,600.0,"","",""
"United Arab Emirates",225,"SDG 6.4.2. Water Stress",4550,1995,1149.0,"","",""
"United Arab Emirates",225,"SDG 6.4.2. Water Stress",4550,2000,1556.0,"I","",""
"United Arab Emirates",225,"SDG 6.4.2. Water Stress",4550,2005,1490.0,"I","",""
"United Arab Emirates",225,"SDG 6.4.2. Water Stress",4550,2017,1708.0,"","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,9.17,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,7.823,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,8.177,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,8.224,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,10.73,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,5.769,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,5.454,"K","",""
"United Kingdom",229,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2016,5.728,"I","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,1980,22.98,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,1985,19.61,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,1990,20.49,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,1995,20.61,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,2002,26.91,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,2007,14.46,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,2012,13.67,"K","",""
"United Kingdom",229,"SDG 6.4.2. Water Stress",4550,2016,14.36,"K","",""
"United Republic of Tanzania",215,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,5.385,"K","",""
"United Republic of Tanzania",215,"SDG 6.4.2. Water Stress",4550,2002,12.96,"K","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,16.87,"K","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,15.15,"","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,15.43,"","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,15.59,"","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2010,13.64,"","",""
"United States of America",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2015,14.48,"","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,1980,32.8,"K","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,1990,29.47,"K","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,2000,30.01,"K","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,2005,30.33,"K","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,2010,26.53,"K","",""
"United States of America",231,"SDG 6.4.2. Water Stress",4550,2015,28.16,"K","",""
"Uruguay",234,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1965,0.3775,"","",""
"Uruguay",234,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,2.125,"","",""
"Uruguay",234,"SDG 6.4.2. Water Stress",4550,1965,1.738,"K","",""
"Uruguay",234,"SDG 6.4.2. Water Stress",4550,2000,9.786,"K","",""
"Uzbekistan",235,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1994,110.0,"I","",""
"Uzbekistan",235,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2001,110.0,"I","",""
"Uzbekistan",235,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,100.6,"I","",""
"Uzbekistan",235,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,120.5,"I","",""
"Uzbekistan",235,"SDG 6.4.2. Water Stress",4550,1994,154.2,"K","",""
"Uzbekistan",235,"SDG 6.4.2. Water Stress",4550,2001,154.1,"K","",""
"Uzbekistan",235,"SDG 6.4.2. Water Stress",4550,2005,141.0,"K","",""
"Uzbekistan",235,"SDG 6.4.2. Water Stress",4550,2017,168.9,"K","",""
"Venezuela (Bolivarian Republic of)",236,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1970,0.3094,"","",""
"Venezuela (Bolivarian Republic of)",236,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,0.6837,"I","",""
"Venezuela (Bolivarian Republic of)",236,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.707,"I","",""
"Venezuela (Bolivarian Republic of)",236,"SDG 6.4.2. Water Stress",4550,1970,1.367,"K","",""
"Venezuela (Bolivarian Republic of)",236,"SDG 6.4.2. Water Stress",4550,2000,3.02,"K","",""
"Venezuela (Bolivarian Republic of)",236,"SDG 6.4.2. Water Stress",4550,2007,7.54,"K","",""
"Viet Nam",237,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1980,4.282,"","",""
"Viet Nam",237,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1985,5.12,"","",""
"Viet Nam",237,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,9.259,"","",""
"Viet Nam",237,"SDG 6.4.2. Water Stress",4550,1980,8.385,"K","",""
"Viet Nam",237,"SDG 6.4.2. Water Stress",4550,1985,10.03,"K","",""
"Viet Nam",237,"SDG 6.4.2. Water Stress",4550,2005,18.13,"K","",""
"Yemen",249,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1990,139.1,"I","",""
"Yemen",249,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2000,161.1,"I","",""
"Yemen",249,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,168.6,"I","",""
"Yemen",249,"SDG 6.4.2. Water Stress",4550,1990,139.1,"I","",""
"Yemen",249,"SDG 6.4.2. Water Stress",4550,2000,161.1,"I","",""
"Yemen",249,"SDG 6.4.2. Water Stress",4550,2005,168.6,"I","",""
"Zambia",251,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,1.667,"I","",""
"Zambia",251,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1995,1.471,"","",""
"Zambia",251,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.5,"I","",""
"Zambia",251,"SDG 6.4.2. Water Stress",4550,1992,3.151,"K","",""
"Zambia",251,"SDG 6.4.2. Water Stress",4550,1994,3.077,"K","",""
"Zambia",251,"SDG 6.4.2. Water Stress",4550,2002,2.835,"K","",""
"Zimbabwe",181,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1987,6.1,"","",""
"Zimbabwe",181,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,21.02,"","",""
"Zimbabwe",181,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,17.85,"","",""
"Zimbabwe",181,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,16.7,"","",""
"Zimbabwe",181,"SDG 6.4.2. Water Stress",4550,1987,11.45,"K","",""
"Zimbabwe",181,"SDG 6.4.2. Water Stress",4550,2002,39.48,"K","",""
"Zimbabwe",181,"SDG 6.4.2. Water Stress",4550,2007,33.51,"K","",""
"Zimbabwe",181,"SDG 6.4.2. Water Stress",4550,2017,31.35,"K","",""
""

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c)  FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[23/11/2020 14:51]
 
